"date","area_living","area_land","price"
"2016-11-15",61,667,95000
"2016-11-15",61,667,95000
"2016-11-15",61,667,95000
"2016-12-09",128,641,395000
"2016-02-18",92,0,65500
"2016-02-18",92,0,65500
"2016-08-29",76,130,141220
"2016-12-19",32,0,34000
"2016-12-19",32,0,34000
"2016-02-08",59,0,95000
"2016-09-16",91,187,220000
"2016-11-16",100,503,147000
"2016-05-26",50,0,124500
"2016-01-15",99,616,140000
"2016-04-08",81,6967,183000
"2016-04-08",81,6967,183000
"2016-04-08",81,6967,183000
"2016-10-07",50,0,194000
"2016-04-27",38,0,126000
"2016-02-18",146,662,248000
"2016-08-24",102,304,454310
"2016-09-23",100,545,125000
"2016-07-08",31,0,175000
"2016-03-16",99,907,130000
"2016-03-16",99,907,130000
"2016-03-16",99,907,130000
"2016-03-16",99,907,130000
"2016-08-31",96,513,209360
"2016-06-28",66,0,95000
"2016-07-08",96,443,158000
"2016-03-31",44,0,80000
"2016-11-25",34,0,70000
"2016-11-25",34,0,70000
"2016-07-15",116,625,191250
"2016-08-29",90,9020,90000
"2016-08-29",90,9020,90000
"2016-08-29",90,9020,90000
"2016-08-29",90,9020,90000
"2016-08-29",90,9020,90000
"2016-08-29",90,9020,90000
"2016-08-29",90,9020,90000
"2016-08-29",90,9020,90000
"2016-02-11",114,444,265000
"2016-03-31",89,96,225000
"2016-03-31",89,96,225000
"2016-03-31",89,96,225000
"2016-05-17",54,0,130000
"2016-04-29",51,7666,92000
"2016-04-29",51,7666,92000
"2016-04-29",51,7666,92000
"2016-04-29",51,7666,92000
"2016-04-29",51,7666,92000
"2016-01-29",104,408,380000
"2016-04-28",76,267,264000
"2016-09-20",68,709,25000
"2016-09-20",68,709,25000
"2016-09-20",68,709,25000
"2016-04-08",35,0,85000
"2016-01-08",72,592,128000
"2016-09-27",29,0,85000
"2016-08-05",59,0,163250
"2016-06-16",83,115,257500
"2016-03-16",111,0,150000
"2016-03-16",111,0,150000
"2016-01-07",40,0,152300
"2016-06-17",70,0,98601.02
"2016-06-17",70,0,98601.02
"2016-03-11",135,175,96500
"2016-01-18",123,95,189000
"2016-01-18",123,95,189000
"2016-11-23",29,0,86000
"2016-02-05",60,0,135000
"2016-02-05",60,0,135000
"2016-06-23",87,168,181000
"2016-06-23",87,168,181000
"2016-07-29",74,2700,34500
"2016-07-29",74,2700,34500
"2016-07-29",74,2700,34500
"2016-07-29",74,2700,34500
"2016-07-29",74,2700,34500
"2016-01-20",167,0,170750
"2016-03-25",48,317,45000
"2016-03-25",48,317,45000
"2016-09-03",60,0,157000
"2016-04-28",104,0,340000
"2016-08-06",183,554,684000
"2016-08-06",183,554,684000
"2016-08-26",148,753,415000
"2016-02-12",15,0,66500
"2016-06-30",119,1938,220000
"2016-12-21",40,674,115000
"2016-04-14",117,424,153000
"2016-04-14",117,424,153000
"2016-04-14",117,424,153000
"2016-10-11",46,0,126000
"2016-10-11",46,0,126000
"2016-10-18",115,525,262500
"2016-07-07",81,0,515268
"2016-11-24",88,256,121000
"2016-11-24",88,256,121000
"2016-08-27",69,0,124000
"2016-02-25",92,507,250000
"2016-12-28",127,658,192000
"2016-01-26",123,926,225000
"2016-09-15",101,0,150000
"2016-09-15",101,0,150000
"2016-07-01",92,235,195000
"2016-03-22",67,0,103400
"2016-03-17",128,827,275000
"2016-01-13",140,6428,175000
"2016-05-17",82,440,210000
"2016-06-07",36,0,69000
"2016-08-25",99,372,225000
"2016-08-25",99,372,225000
"2016-09-20",23,0,70000
"2016-09-20",23,0,70000
"2016-01-08",119,0,495000
"2016-07-26",62,289,69294
"2016-10-03",95,0,180000
"2016-01-28",27,0,65000
"2016-08-08",143,646,180000
"2016-08-08",143,646,180000
"2016-08-08",143,646,180000
"2016-08-08",143,646,180000
"2016-08-08",143,646,180000
"2016-02-02",80,0,101000
"2016-02-02",80,0,101000
"2016-01-29",161,6019,120000
"2016-01-29",161,6019,120000
"2016-01-29",161,6019,120000
"2016-01-29",161,6019,120000
"2016-01-29",161,6019,120000
"2016-01-29",161,6019,120000
"2016-05-25",110,433,270600
"2016-02-16",135,529,217000
"2016-07-29",93,617,250000
"2016-09-09",25,0,88000
"2016-05-07",147,3662,242000
"2016-05-07",147,3662,242000
"2016-04-28",39,0,125000
"2016-10-24",125,31080,220000
"2016-10-24",125,31080,220000
"2016-10-24",125,31080,220000
"2016-06-16",56,0,153000
"2016-04-21",90,276,280000
"2016-04-28",63,0,139000
"2016-04-28",63,0,139000
"2016-05-12",60,0,36000
"2016-04-05",71,0,208000
"2016-04-05",71,0,208000
"2016-06-09",229,1024,870000
"2016-06-09",229,1024,870000
"2016-07-07",94,396,183270
"2016-07-07",94,396,183270
"2016-03-17",113,0,244000
"2016-01-15",135,3163,185000
"2016-01-15",135,3163,185000
"2016-01-15",135,3163,185000
"2016-07-11",29,0,65000
"2016-02-03",63,0,133600
"2016-05-12",110,147,298000
"2016-05-12",110,147,298000
"2016-03-08",77,2500,160000
"2016-01-26",276,4995,196400
"2016-01-26",276,4995,196400
"2016-06-29",183,384,338459
"2016-07-13",73,0,193175
"2016-10-03",90,1900,140000
"2016-10-03",90,1900,140000
"2016-03-30",26,0,64000
"2016-06-10",109,553,164000
"2016-08-03",70,414,70527
"2016-08-03",70,414,70527
"2016-05-10",98,521,255000
"2016-05-04",140,187,60000
"2016-07-29",110,101,475000
"2016-01-28",94,0,170000
"2016-01-28",94,0,170000
"2016-09-09",83,0,156000
"2016-12-07",76,0,135000
"2016-09-15",88,2295,175000
"2016-08-16",61,2163,114000
"2016-08-16",61,2163,114000
"2016-08-16",61,2163,114000
"2016-08-16",61,2163,114000
"2016-01-04",111,563,140000
"2016-05-10",38,0,106000
"2016-12-30",190,1000,220000
"2016-04-29",127,286,380000
"2016-10-14",110,348,440000
"2016-10-26",44,0,145000
"2016-04-02",50,0,8000
"2016-09-28",91,333,175000
"2016-03-23",115,5200,180000
"2016-02-19",158,403,685000
"2016-12-15",42,0,51000
"2016-09-30",14,0,70000
"2016-02-24",15,0,45000
"2016-05-19",70,0,320000
"2016-11-08",22,0,65000
"2016-11-08",22,0,65000
"2016-10-13",78,0,147213
"2016-07-12",47,0,106000
"2016-07-26",61,1809,90000
"2016-07-26",61,1809,90000
"2016-07-26",61,1809,90000
"2016-07-26",61,1809,90000
"2016-07-26",61,1809,90000
"2016-04-26",43,0,139000
"2016-04-26",43,0,139000
"2016-08-29",61,0,91500
"2016-08-29",61,0,91500
"2016-06-27",81,0,175000
"2016-06-27",81,0,175000
"2016-05-21",79,614,180000
"2016-03-29",62,721,54000
"2016-03-29",62,721,54000
"2016-03-29",62,721,54000
"2016-09-07",76,0,270000
"2016-02-23",126,1629,168000
"2016-02-23",126,1629,168000
"2016-02-23",126,1629,168000
"2016-02-23",126,1629,168000
"2016-02-23",126,1629,168000
"2016-05-02",119,546,195000
"2016-06-10",56,3922,165000
"2016-06-10",56,3922,165000
"2016-06-10",56,3922,165000
"2016-06-10",56,3922,165000
"2016-06-10",56,3922,165000
"2016-11-07",96,349,201500
"2016-11-07",96,349,201500
"2016-02-22",92,44311,252112
"2016-02-22",92,44311,252112
"2016-02-22",92,44311,252112
"2016-02-22",92,44311,252112
"2016-02-22",92,44311,252112
"2016-09-12",18,0,64000
"2016-04-29",74,0,136000
"2016-04-29",74,0,136000
"2016-05-24",48,0,148500
"2016-05-24",48,0,148500
"2016-06-30",114,2258,215000
"2016-06-30",114,2258,215000
"2016-06-30",114,2258,215000
"2016-06-30",114,2258,215000
"2016-06-30",114,2258,215000
"2016-06-30",114,2258,215000
"2016-06-30",114,2258,215000
"2016-12-06",62,528,155000
"2016-01-06",65,0,128200
"2016-09-21",30,0,80000
"2016-10-31",108,600,190000
"2016-04-29",63,0,66000
"2016-07-25",93,10880,150500
"2016-07-25",93,10880,150500
"2016-07-25",93,10880,150500
"2016-07-25",93,10880,150500
"2016-05-09",87,1654,188000
"2016-12-23",64,480,53000
"2016-11-24",148,438,116000
"2016-11-24",148,438,116000
"2016-12-19",105,1841,160000
"2016-12-19",105,1841,160000
"2016-12-19",105,1841,160000
"2016-09-23",64,0,125000
"2016-03-25",110,765,296000
"2016-08-25",64,0,123000
"2016-06-07",168,5015,260000
"2016-09-29",165,711,155000
"2016-09-29",165,711,155000
"2016-08-05",67,603,298000
"2016-09-03",89,810,79000
"2016-08-04",55,0,70000
"2016-09-28",73,347,219000
"2016-05-27",72,0,104000
"2016-01-06",48,0,95650
"2016-03-09",87,229,133300
"2016-11-15",96,523,220200
"2016-06-13",88,811,157150
"2016-08-22",66,0,105000
"2016-12-21",155,3567,157990
"2016-12-21",155,3567,157990
"2016-12-21",146,2105,244950
"2016-12-21",146,2105,244950
"2016-12-21",146,2105,244950
"2016-01-21",46,0,96000
"2016-03-03",180,144,224000
"2016-10-20",65,0,164000
"2016-12-05",43,0,82000
"2016-10-05",191,7119,274000
"2016-10-05",191,7119,274000
"2016-10-05",191,7119,274000
"2016-11-18",52,0,142000
"2016-12-12",99,1920,174000
"2016-12-12",99,1920,174000
"2016-12-12",99,1920,174000
"2016-01-06",57,0,103000
"2016-05-30",82,0,89800
"2016-05-30",82,0,89800
"2016-08-03",51,0,113142
"2016-07-08",85,238,279000
"2016-02-11",30,0,116500
"2016-02-11",30,0,116500
"2016-10-11",60,0,235000
"2016-10-11",60,0,235000
"2016-07-28",24,192,10000
"2016-02-20",54,0,78000
"2016-02-20",54,0,78000
"2016-04-01",65,984,45000
"2016-04-01",65,984,45000
"2016-06-22",30,0,77000
"2016-03-10",102,325,325200
"2016-10-06",52,0,109000
"2016-10-24",125,2989,191000
"2016-12-03",130,1030,120000
"2016-12-15",77,0,233000
"2016-12-15",77,0,233000
"2016-08-17",50,0,150000
"2016-08-17",50,0,150000
"2016-01-29",26,0,55000
"2016-01-12",84,596,145000
"2016-07-19",127,345,215000
"2016-02-02",80,572,210000
"2016-02-15",68,0,118500
"2016-02-15",68,0,118500
"2016-05-09",110,850,156500
"2016-12-02",101,607,154000
"2016-09-05",162,578,359000
"2016-11-09",102,495,190000
"2016-06-20",46,0,82000
"2016-01-29",80,812,165000
"2016-01-29",80,812,165000
"2016-04-01",90,203,138000
"2016-02-09",70,0,131600
"2016-05-10",76,1077,157500
"2016-07-07",135,565,332600
"2016-06-30",48,0,113600
"2016-12-02",78,0,153000
"2016-08-12",93,871,163000
"2016-08-12",93,871,163000
"2016-08-12",93,871,163000
"2016-10-04",182,757,490000
"2016-06-06",62,693,137000
"2016-06-02",77,0,198000
"2016-11-18",144,4648,269750
"2016-03-18",118,712,207000
"2016-07-07",109,428,163075
"2016-12-16",78,0,229000
"2016-08-23",94,688,148000
"2016-08-31",80,1249,120000
"2016-12-29",126,515,54900
"2016-11-18",137,8385,60000
"2016-11-18",137,8385,60000
"2016-11-18",137,8385,60000
"2016-11-18",137,8385,60000
"2016-11-18",137,8385,60000
"2016-11-18",137,8385,60000
"2016-08-19",53,630,85000
"2016-07-01",101,168,360000
"2016-07-01",101,168,360000
"2016-07-01",101,168,360000
"2016-08-22",64,529,238775
"2016-07-30",80,401,147000
"2016-10-04",141,1970,138500
"2016-01-15",96,595,209000
"2016-01-04",88,411,212000
"2016-07-27",161,340,408000
"2016-02-22",87,8691,156290
"2016-02-22",87,8691,156290
"2016-02-22",87,8691,156290
"2016-02-22",87,8691,156290
"2016-12-27",72,3770,80000
"2016-01-29",107,700,205000
"2016-12-17",40,674,20000
"2016-12-17",40,674,20000
"2016-01-22",60,0,156000
"2016-05-04",68,0,1e+05
"2016-03-25",76,1085,46000
"2016-03-25",76,1085,46000
"2016-08-04",100,2442,57500
"2016-02-16",29,0,74000
"2016-12-27",130,1569,409900
"2016-12-27",130,1569,409900
"2016-12-27",130,1569,409900
"2016-06-17",104,2482,2e+05
"2016-06-17",104,2482,2e+05
"2016-09-27",41,0,100100
"2016-05-18",95,429,155000
"2016-11-25",99,421,49166.16
"2016-05-30",89,0,288500
"2016-11-02",59,0,113000
"2016-09-28",50,78,47000
"2016-08-24",69,810,155000
"2016-07-08",134,1240,5e+05
"2016-07-08",134,1240,5e+05
"2016-12-19",56,0,435000
"2016-06-28",94,1269,133250
"2016-06-28",94,1269,133250
"2016-11-29",90,242,165000
"2016-04-08",61,0,205000
"2016-09-12",58,1039,125000
"2016-09-12",58,1039,125000
"2016-09-12",58,1039,125000
"2016-09-12",58,1039,125000
"2016-09-12",58,1039,125000
"2016-03-14",200,3203,380000
"2016-03-14",200,3203,380000
"2016-03-14",200,3203,380000
"2016-03-14",200,3203,380000
"2016-03-14",200,3203,380000
"2016-06-17",64,262,232700
"2016-08-03",27,0,77000
"2016-08-03",27,0,77000
"2016-07-01",103,713,156300
"2016-02-04",202,278,490000
"2016-02-04",202,278,490000
"2016-07-29",120,331,327750
"2016-12-08",61,0,110800
"2016-10-07",27,0,84800
"2016-11-15",170,570,358000
"2016-11-08",29,0,97000
"2016-11-24",90,361,2e+05
"2016-04-20",27,0,77000
"2016-01-28",117,879,2e+05
"2016-11-18",42,0,70960
"2016-02-10",111,677,312000
"2016-02-10",111,677,312000
"2016-08-29",75,0,137500
"2016-11-15",84,874,45000
"2016-11-15",84,874,45000
"2016-11-15",84,874,45000
"2016-09-29",188,2800,430000
"2016-09-29",188,2800,430000
"2016-07-28",54,3493,50000
"2016-07-28",54,3493,50000
"2016-12-30",68,299,230000
"2016-12-13",111,359,173800
"2016-12-05",57,0,170000
"2016-04-21",95,559,110000
"2016-08-25",19,0,52000
"2016-08-05",122,385,230000
"2016-12-14",126,0,280000
"2016-10-15",62,0,40000
"2016-11-03",114,935,125000
"2016-03-11",110,379,85000
"2016-08-09",196,566,315700
"2016-06-24",160,41208,250000
"2016-06-24",160,41208,250000
"2016-06-24",160,41208,250000
"2016-06-24",160,41208,250000
"2016-06-24",160,41208,250000
"2016-06-24",160,41208,250000
"2016-06-24",160,41208,250000
"2016-08-16",141,320,66000
"2016-05-20",60,230,175000
"2016-01-05",144,1322,255422
"2016-01-05",144,1322,255422
"2016-08-04",85,330,90000
"2016-04-13",87,331,188258.34
"2016-06-29",97,0,214250
"2016-05-18",94,1198,113000
"2016-05-18",94,1198,113000
"2016-05-18",94,1198,113000
"2016-08-05",112,883,170000
"2016-05-10",55,0,83000
"2016-05-10",55,0,83000
"2016-05-04",73,0,267175
"2016-05-04",73,0,267175
"2016-07-22",65,364,420000
"2016-12-02",45,0,135000
"2016-08-05",67,117,135000
"2016-12-16",45,0,150400
"2016-08-19",30,0,70000
"2016-03-18",57,700,39000
"2016-03-18",57,700,39000
"2016-03-18",57,700,39000
"2016-10-28",100,1370,195000
"2016-10-28",100,1370,195000
"2016-12-14",88,466,3e+05
"2016-08-31",141,4492,265000
"2016-08-31",141,4492,265000
"2016-08-31",141,4492,265000
"2016-08-31",141,4492,265000
"2016-08-31",141,4492,265000
"2016-08-31",141,4492,265000
"2016-08-31",141,4492,265000
"2016-08-31",141,4492,265000
"2016-08-31",141,4492,265000
"2016-12-29",40,0,165900
"2016-05-11",101,487,293000
"2016-11-30",76,0,265000
"2016-12-05",110,450,154000
"2016-12-05",110,450,154000
"2016-07-06",75,0,110000
"2016-07-06",62,0,115000
"2016-08-25",132,312,317730
"2016-12-26",41,0,177000
"2016-06-30",18,0,66000
"2016-08-11",86,0,142500
"2016-04-08",111,0,255000
"2016-07-25",221,685,333000
"2016-07-25",221,685,333000
"2016-08-25",97,421,173000
"2016-08-25",97,421,173000
"2016-09-29",75,600,250000
"2016-08-10",102,2073,82500
"2016-08-10",102,2073,82500
"2016-08-10",102,2073,82500
"2016-08-10",102,2073,82500
"2016-06-08",65,0,180000
"2016-04-22",60,0,70000
"2016-08-05",80,184,255000
"2016-05-26",74,437,155000
"2016-05-30",53,0,170000
"2016-12-05",82,1000,172500
"2016-11-30",63,0,135300
"2016-09-05",62,49,118500
"2016-09-05",62,49,118500
"2016-09-05",62,49,118500
"2016-06-22",93,2140,125000
"2016-06-22",93,2140,125000
"2016-07-22",120,584,260000
"2016-02-25",92,621,72000
"2016-05-03",89,0,245200
"2016-03-26",140,339,224000
"2016-11-18",110,508,227000
"2016-01-12",68,0,130149.54
"2016-09-06",40,1727,50000
"2016-11-18",31,0,94000
"2016-06-13",182,882,265000
"2016-07-28",32,0,57000
"2016-08-29",170,1883,325000
"2016-08-29",170,1883,325000
"2016-03-11",119,364,340000
"2016-07-06",66,0,113400
"2016-07-06",66,0,113400
"2016-12-30",130,957,245750
"2016-08-12",89,0,130000
"2016-06-02",64,0,143800
"2016-12-05",120,377,145000
"2016-08-01",238,868,456700
"2016-08-01",238,868,456700
"2016-01-05",48,0,103095
"2016-03-29",105,522,32418.9
"2016-02-26",97,204,181716.36
"2016-07-26",113,993,160000
"2016-10-01",60,252,60775
"2016-01-15",42,7490,94000
"2016-01-15",42,7490,94000
"2016-01-15",42,7490,94000
"2016-01-15",42,7490,94000
"2016-11-10",60,290,120000
"2016-12-16",90,2670,230000
"2016-10-14",68,321,290000
"2016-03-30",70,0,126200
"2016-11-24",80,414,72500
"2016-02-24",47,0,106300
"2016-02-24",47,0,106300
"2016-10-21",35,2086,45000
"2016-10-21",35,2086,45000
"2016-10-21",35,2086,45000
"2016-10-21",35,2086,45000
"2016-10-21",35,2086,45000
"2016-10-21",35,2086,45000
"2016-11-29",68,7390,15000
"2016-11-29",68,7390,15000
"2016-12-08",100,315,170000
"2016-03-31",105,378,72500
"2016-01-20",88,1025,206000
"2016-02-15",116,0,144000
"2016-04-15",76,0,170000
"2016-05-03",136,825,120000
"2016-10-06",54,0,82000
"2016-04-16",90,845,1e+05
"2016-04-16",90,845,1e+05
"2016-07-01",23,0,121000
"2016-08-26",33,0,75000
"2016-03-12",77,890,120000
"2016-01-13",70,3165,140000
"2016-01-13",70,3165,140000
"2016-09-30",160,178,5e+05
"2016-06-29",68,0,130000
"2016-06-29",103,730,178350
"2016-07-26",65,0,225000
"2016-02-29",84,0,118000
"2016-11-16",113,0,383000
"2016-12-16",102,307,3e+05
"2016-01-29",96,485,245500
"2016-07-27",48,0,97500
"2016-01-15",64,0,78600
"2016-01-15",64,0,78600
"2016-09-09",60,416,51000
"2016-09-22",21,0,50000
"2016-09-22",21,0,50000
"2016-09-30",182,2511,235000
"2016-12-22",66,0,207500
"2016-06-03",178,887,1e+05
"2016-01-22",63,0,201500
"2016-08-31",85,717,158000
"2016-11-14",66,0,185000
"2016-07-25",78,366,147500
"2016-03-14",117,578,72265
"2016-05-18",116,3456,160000
"2016-05-18",116,3456,160000
"2016-10-06",77,809,167000
"2016-12-29",69,0,130000
"2016-07-29",52,680,113000
"2016-09-17",79,2296,95000
"2016-07-22",44,0,122300
"2016-08-31",53,0,90000
"2016-08-31",53,0,90000
"2016-05-13",73,612,50000
"2016-05-13",73,612,50000
"2016-02-22",65,691,78000
"2016-02-22",65,691,78000
"2016-12-20",48,0,92000
"2016-03-09",98,321,199464.02
"2016-06-30",103,394,190000
"2016-03-02",120,358,197000
"2016-05-20",47,134,35000
"2016-05-20",47,134,35000
"2016-12-07",132,656,154000
"2016-12-07",132,656,154000
"2016-03-08",26,0,75300
"2016-09-12",76,1240,79300
"2016-02-12",75,0,91000
"2016-02-12",75,0,91000
"2016-07-13",48,0,104000
"2016-07-13",48,0,104000
"2016-06-29",60,529,72000
"2016-10-28",118,185,307000
"2016-07-22",118,702,186000
"2016-01-12",41,0,70000
"2016-01-08",223,1910,280000
"2016-01-08",223,1910,280000
"2016-01-08",223,1910,280000
"2016-01-08",223,1910,280000
"2016-01-08",223,1910,280000
"2016-01-11",40,0,142000
"2016-07-04",68,0,82000
"2016-10-03",132,981,260000
"2016-10-03",132,981,260000
"2016-10-03",132,981,260000
"2016-10-03",132,981,260000
"2016-10-03",132,981,260000
"2016-10-03",132,981,260000
"2016-02-08",170,497,117894
"2016-12-15",68,0,278600
"2016-12-15",68,0,278600
"2016-07-29",134,613,317600
"2016-05-17",84,0,220000
"2016-06-24",36,2220,65000
"2016-12-26",102,792,112500
"2016-12-26",102,792,112500
"2016-08-02",62,623,125000
"2016-03-23",49,0,75300
"2016-12-06",84,0,163600
"2016-03-31",68,0,70000
"2016-05-27",70,0,251000
"2016-11-28",52,590,145000
"2016-02-10",122,715,220000
"2016-09-05",95,397,225000
"2016-11-25",77,0,120000
"2016-12-21",45,0,106080
"2016-08-12",71,0,125000
"2016-04-29",86,408,146600
"2016-07-11",83,1760,235000
"2016-07-11",83,1760,235000
"2016-07-11",83,1760,235000
"2016-07-30",58,0,133655
"2016-12-21",185,1404,211200
"2016-12-30",120,666,3e+05
"2016-05-12",93,205,240000
"2016-11-02",76,0,164000
"2016-11-02",76,0,164000
"2016-12-28",61,0,269900
"2016-07-04",84,166,165500
"2016-06-06",54,0,159000
"2016-06-06",54,0,159000
"2016-05-30",87,415,186000
"2016-09-28",123,428,214500
"2016-09-23",73,0,130000
"2016-01-15",40,162,122000
"2016-12-16",141,716,251000
"2016-01-13",84,159,223900
"2016-06-20",62,0,177600
"2016-12-16",82,354,56000
"2016-10-10",56,0,98000
"2016-08-26",215,1474,395000
"2016-08-30",85,0,155000
"2016-08-30",85,0,155000
"2016-07-12",69,0,260000
"2016-07-29",29,0,78000
"2016-10-14",81,0,154500
"2016-12-23",64,8388,81000
"2016-12-23",64,8388,81000
"2016-12-23",64,8388,81000
"2016-12-23",64,8388,81000
"2016-04-14",81,553,112000
"2016-04-22",42,0,80000
"2016-06-03",90,800,110000
"2016-02-23",90,273,37500
"2016-09-22",34,16,91000
"2016-09-22",34,16,91000
"2016-04-14",139,284,520000
"2016-07-28",90,550,124000
"2016-01-22",131,752,2e+05
"2016-12-23",121,434,249000
"2016-07-18",50,0,110000
"2016-07-18",50,0,110000
"2016-10-04",65,0,205000
"2016-04-18",68,0,127600
"2016-08-08",25,0,69000
"2016-12-23",54,0,265000
"2016-09-16",29,0,73000
"2016-09-16",29,0,73000
"2016-09-16",121,0,175997.66
"2016-12-16",94,588,195000
"2016-05-17",47,1420,80500
"2016-05-17",47,1420,80500
"2016-01-29",67,0,128000
"2016-01-29",67,0,128000
"2016-12-15",73,0,89000
"2016-12-14",66,0,181000
"2016-10-10",41,0,72000
"2016-09-30",60,0,129000
"2016-09-30",60,0,129000
"2016-11-30",97,473,188000
"2016-07-11",51,292,57692
"2016-12-09",63,0,191513
"2016-12-09",63,0,191513
"2016-09-16",64,0,104000
"2016-09-16",64,0,104000
"2016-06-22",41,0,113000
"2016-06-10",106,621,169000
"2016-02-29",188,1471,322000
"2016-05-12",83,1776,47600
"2016-04-28",36,221,1
"2016-04-28",36,221,1
"2016-04-28",36,221,1
"2016-06-13",44,0,93500
"2016-08-01",104,3750,146650
"2016-10-12",106,1208,2e+05
"2016-10-27",135,1472,225000
"2016-11-04",133,495,216000
"2016-02-22",97,314,146000
"2016-08-01",90,1214,210000
"2016-10-24",95,462,91000
"2016-04-26",92,365,128000
"2016-06-06",56,0,109000
"2016-08-02",113,314,256500
"2016-02-15",42,0,80000
"2016-01-21",85,0,130000
"2016-09-28",120,560,280000
"2016-07-12",67,0,72000
"2016-04-29",48,0,58000
"2016-06-24",116,677,357500
"2016-06-24",116,677,357500
"2016-06-24",116,677,357500
"2016-04-01",55,200,114000
"2016-08-23",155,1000,383000
"2016-09-08",58,84,174500
"2016-09-08",58,84,174500
"2016-09-08",58,84,174500
"2016-12-06",53,0,155650
"2016-12-06",53,0,155650
"2016-11-08",54,0,118000
"2016-11-08",54,0,118000
"2016-11-22",71,0,169000
"2016-05-12",89,0,2e+05
"2016-03-15",90,2531,2e+05
"2016-09-15",32,0,68000
"2016-11-04",146,600,475000
"2016-06-15",111,0,156000
"2016-06-15",111,0,156000
"2016-03-23",64,0,155000
"2016-08-22",78,0,149000
"2016-08-22",78,0,149000
"2016-08-29",90,473,250000
"2016-10-20",69,0,160000
"2016-10-20",69,0,160000
"2016-11-30",67,0,110000
"2016-11-30",67,0,110000
"2016-05-19",161,620,548000
"2016-04-15",65,0,134212.5
"2016-07-22",122,565,180000
"2016-09-30",44,0,90000
"2016-07-22",40,0,93000
"2016-07-22",40,0,93000
"2016-08-30",59,362,315000
"2016-12-09",87,1720,85000
"2016-12-09",87,1720,85000
"2016-12-09",87,1720,85000
"2016-12-09",87,1720,85000
"2016-05-25",178,453,424000
"2016-06-15",21,0,58000
"2016-02-03",65,0,104000
"2016-07-22",46,364,75000
"2016-07-22",46,364,75000
"2016-07-22",46,364,75000
"2016-07-06",55,1398,295000
"2016-07-06",55,1398,295000
"2016-07-06",55,1398,295000
"2016-07-06",55,1398,295000
"2016-07-06",55,1398,295000
"2016-07-06",55,1398,295000
"2016-07-06",55,1398,295000
"2016-07-29",85,437,2e+05
"2016-12-28",92,333,160000
"2016-07-26",165,600,318000
"2016-10-12",70,10750,72000
"2016-10-12",70,10750,72000
"2016-01-29",80,400,113000
"2016-05-26",70,0,70000
"2016-05-13",62,0,121000
"2016-09-15",122,10015,145000
"2016-02-12",59,0,105000
"2016-03-08",141,3089,235000
"2016-03-08",141,3089,235000
"2016-09-30",91,321,112800
"2016-08-16",66,141,170000
"2016-08-16",66,141,170000
"2016-05-09",81,4760,85000
"2016-06-29",42,0,72350
"2016-06-29",42,0,72350
"2016-06-13",103,4933,156000
"2016-06-13",103,4933,156000
"2016-06-13",103,4933,156000
"2016-04-21",118,423,3605
"2016-02-26",68,196,95000
"2016-09-05",180,927,218000
"2016-09-05",180,927,218000
"2016-08-25",80,2699,157400
"2016-08-25",80,2699,157400
"2016-02-26",69,0,170000
"2016-04-15",69,0,86000
"2016-04-15",69,0,86000
"2016-08-06",29,0,64000
"2016-07-06",142,1308,310000
"2016-07-06",142,1308,310000
"2016-10-10",73,0,200500
"2016-10-10",73,0,200500
"2016-07-13",91,0,115000
"2016-07-13",91,0,115000
"2016-10-31",68,0,1e+05
"2016-10-31",68,0,1e+05
"2016-02-23",49,0,95000
"2016-05-13",82,0,180000
"2016-05-13",82,0,180000
"2016-06-21",26,0,69585
"2016-02-22",44,0,88000
"2016-02-22",44,0,88000
"2016-12-22",78,387,142000
"2016-05-27",59,164,232000
"2016-05-27",59,164,232000
"2016-12-14",125,260,370000
"2016-04-21",81,290,327500
"2016-08-30",98,326,171500
"2016-02-29",58,0,176000
"2016-05-17",66,0,264000
"2016-05-17",66,0,264000
"2016-07-04",61,0,133000
"2016-10-19",160,1105,444222
"2016-03-15",45,0,90000
"2016-12-14",49,0,259300
"2016-02-01",49,0,110000
"2016-09-12",55,0,175000
"2016-01-11",104,1065,276000
"2016-01-11",104,1065,276000
"2016-02-09",86,908,125000
"2016-02-09",86,908,125000
"2016-10-29",100,183,200821.67
"2016-03-10",110,241,350000
"2016-03-25",212,2131,270000
"2016-03-25",212,2131,270000
"2016-12-23",43,0,157500
"2016-08-30",36,3694,75000
"2016-08-30",36,3694,75000
"2016-06-02",60,0,370000
"2016-12-05",130,428,249499
"2016-07-13",309,2241,513000
"2016-07-13",309,2241,513000
"2016-07-13",309,2241,513000
"2016-07-13",309,2241,513000
"2016-07-13",309,2241,513000
"2016-07-13",309,2241,513000
"2016-07-13",309,2241,513000
"2016-07-13",309,2241,513000
"2016-07-13",309,2241,513000
"2016-02-10",104,437,69900
"2016-02-10",104,437,69900
"2016-01-25",96,467,160000
"2016-06-20",86,799,110000
"2016-10-26",129,0,260000
"2016-11-10",38,0,157500
"2016-11-10",38,0,157500
"2016-10-05",48,0,59000
"2016-07-22",63,25210,155000
"2016-07-22",63,25210,155000
"2016-07-22",63,25210,155000
"2016-12-22",68,0,80000
"2016-04-14",58,0,170500
"2016-05-10",94,550,122300
"2016-06-30",68,218,217000
"2016-12-29",89,212,169365.56
"2016-10-19",19,0,77777
"2016-01-29",65,17,127684.58
"2016-01-29",65,17,127684.58
"2016-03-04",102,0,375000
